"uri","label","category","main_tags","event_tags","architecture_tags"
"15/165c17c7-9cf6-364c-8c38-745f6298750c","Gîte la Voilerie - La Voilerie du Cher","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/16930093-6524-3a02-81cf-6fc35a2eff60","Balade insolite dans les vignes du Domaine de la Berthelotière à Villiers-sur-Loir","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/16b2b535-a52d-391b-bbf6-f143d1c444e0","Auberge du Mail","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/16beffa7-fff5-339e-ab8a-29b11ee87ecd","Yourte - L'Augis Nature","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/16c024c5-f2d0-3c4c-a252-5d5d42df98f5","Bergeries de Sologne","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/16ca1497-0b6d-3d59-916b-3f1207b35f87","Le Clos des Volets Verts","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/16d0cc31-b674-36c5-aef4-47ae1d60c6da","Eglise Notre Dame","church","Church;CulturalSite;PlaceOfInterest;ReligiousSite","","Roman"
"15/16dfb1e9-386e-3b0d-abc5-2a33549db200","Les grandes fougères","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/16e74c27-368e-32ee-9b0c-0038bb8e1ff8","Blanc Foussy - Grandes Caves Saint Roch","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/17481194-770c-3910-ab51-be35647b2ab8","Le Colombien","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/174e2dd1-fb58-3afb-a135-2c29caec6b73","Château de Leugny","castle","Castle;CulturalSite;ParkAndGarden;PlaceOfInterest;RemarkableBuilding","",""
"15/17698b1b-ff5d-3dac-811d-bb77c8b90654","Vignoble Gibault","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/177e8942-c004-3dc0-bfb8-e4b1dff1b6f2","Best Western Blois Château","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/179786e6-a5e0-3a60-a547-a002d5b4060e","Escape Game - ""le réveil de la bête"" dans l'Aître Saint-Saturnin","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/179f6937-ab04-3a6f-96bf-2a451350b1c0","Loire Kayak ""Canoë/Kayak, Stand Up Paddle""","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;EquipmentRental;FreePractice;MultiActivity;Practice;Product;Rental",""
"15/17a8b723-03bb-3f42-bbf9-a9bddeacae03","Gîte des Taboureaux","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/17b63463-c09b-3130-bb18-0884321f0b0f","Domaine des Elephants","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/17d39239-08e5-3edf-bd69-50d3b81a419d","Domaine Malet Frères","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/17d5618e-96b3-384b-8e99-52159ac60f33","L'Argenterie - Gîte de Maëlle","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/18135729-ebb5-300b-9af3-9e16134a34d5","La Huberdière","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/181da51a-d4b4-33cf-a1a2-5e54ba51bfbf","Halle des Cardeux","museum","CulturalSite;Museum;PlaceOfInterest;RemarkableBuilding","",""
"15/1836affd-7699-3c8d-8445-e749507bddfc","Le Mange Grenouille","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/1871e929-59c7-3a06-a920-a4679ba9a2da","Meublé de la Taille Meury","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/18995040-f2d9-3662-9468-4ae975a9b063","La Closerie de Chanteloup","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/19062342-55b2-37a3-b23a-8eda07b12fa8","Guinguette","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/1943d497-cf0c-306e-8ef9-31660d28681e","Domaine des Huards","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/19613bc8-4268-3855-98a1-5d19b3fe46a5","Gîte troglodytique 1875","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/19933ac5-c31a-327c-af55-fe143b71f4cd","Le Relais de Chambord","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/19a3b055-6b50-3472-84c3-0cc94849831e","La Brèche","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/19acb5a0-01f2-3c49-9803-581c248a5dc6","La vie des jardins","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/19b49d92-e110-36e6-bb63-04db4d70e014","Espace Culturel Osier Vannerie","museum","CulturalSite;Museum;NaturalHeritage;PlaceOfInterest;TechnicalHeritage","",""
"15/19f13b0a-6e55-3dc4-9ece-7fe0d3e27686","La Grange d'Isabelle","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/1a09e676-be16-309e-9707-33c35fafb6a6","Montpoupon | cottages du manoir de la voûte","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/1a0dd24a-3fed-3dce-8db4-7dd4eeb033b3","Visite guidée de Blois - Be Blois and Visit","act","CityHeritage;CulturalSite;PlaceOfInterest","",""
"15/1a235059-b12d-390b-a2df-24c02448cd0f","Le Médicis","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/1a775183-1514-3f53-ac86-54597a2f2225","Le Val Joli","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/1a847c80-da6c-31d1-adcd-26d77756be82","Endremage - Bateau traditionnel de Loire","sport","PlaceOfInterest;SightseeingBoat;SportsAndLeisurePlace","",""
"15/1ac92c21-e06e-3abf-a612-eff16378292e","Chambre d'hôtes Bagatelle","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/1ace51b7-c305-3e2e-8fcf-e9a07e7b1c6d","Prieuré de Lavaray","act","CulturalSite;PlaceOfInterest","",""
"15/1ad1d7e8-af1e-3857-8d9c-f1899b0cd37d","La chaussée des ponts","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/1ad36c97-dd4c-3ecd-ae85-bfbcb24174f0","Bureau d'information touristique de Ligueil","act","LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/1b495d24-e276-37d2-804f-b5ce398170c3","Gîte Harmonies - Meublé de tourisme bioclimatique","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/1b613a9c-f4ee-3d73-8cb7-0beb3719eecb","Vallée troglodytique des Goupillières","park","CaveSinkholeOrAven;CulturalSite;NaturalHeritage;ParkAndGarden;PlaceOfInterest","",""
"15/1ba57d98-7d16-3568-aa73-043e7c40553c","Azay le Rideau Cycles","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;Product;Rental",""
"15/1bedee3e-f206-3452-8b56-8ebff7ff57d7","Au Charme Rabelaisien","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/1bf51cbc-797e-32b0-8d22-f59a47200dd2","Pêche à l'étang communal","sport","PlaceOfInterest;SportsAndLeisurePlace","FreePractice;Practice;Product",""
"15/1c08b753-ca59-38b6-ae94-7e99abdb88a3","Première Classe Blois nord","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/1c88d3df-c273-3803-9e8b-7d6b61a49180","Kyriad Tours Centre","act","BusinessPlace;PlaceOfInterest","",""
"15/1c8948ee-5833-3246-bfb0-488c06d43120","Camping Sites et Paysages Les Saules","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/1ca3a502-1ffe-3961-b248-57a4dd9244b8","La Menaudière","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/1cd055fb-56cb-3f80-b1f8-66cd62e8c290","Le Bellay","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/1d07815f-ea39-3bc4-8401-1537aadeb71e","Domaine des Champieux","tasting","PlaceOfInterest;Producer;TastingProvider","Practice;Product;Tasting",""
"15/1d08207e-c5b0-32f7-b63a-3e15801e99f9","Les hameaux de beauval - résidence hôtelière","act","Accommodation;CollectiveAccommodation;HolidayResort;PlaceOfInterest","",""
"15/1d15575a-e961-3eac-a404-43759a57ef47","Animation Pêche : Frayère à brochets","sport","PlaceOfInterest;SportsAndLeisurePlace","IntroductionCourse;Practice;Product",""
"15/1d5c207f-2bea-32d5-9dc0-ae2d4af69dad","Camping Au Coeur de Vendôme","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/1d71bf94-88ba-3bb3-b569-cfb781fdd18e","Le manège de la Chapinière N°2","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/1d8c4b46-1361-3359-900c-72743828b5eb","Aventure canoë sur le Cher","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;EquipmentRental;FirstPractice;FreePractice;IntroductionCourse;MultiActivity;Practice;Product;Rental",""
"15/1d8d1ba4-5657-3e34-9960-e29c859f056e","Gîte de L'Amandier","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/1dc45f11-5a4f-3442-b9c4-b41041973ac8","Camping Les Granges","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/1dd67cc3-7cff-38a0-898b-af3c399c6326","Espace loisirs Agl'eau","sport","PlaceOfInterest;SportsAndLeisurePlace;SwimmingPool","",""
"15/1dd88dfa-191d-3f71-94a9-97aaf927a56a","Dégustation et Œnologie : ateliers, journées, repas","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;IntroductionCourse;Practice;Product",""
"15/1de3fbfe-51fc-3105-a2b3-8a613f2364f4","Gîte de l'orchidée","act","Accommodation;CollectiveAccommodation;GroupLodging;PlaceOfInterest","",""
"15/1deef71f-6c5e-3454-8c72-b7556159e10c","Auberge de la Croix Blanche","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/1e0c0349-e56c-3def-b5a9-bbdde042bae1","Domaine De La Trigaliere - Les Écuries","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/1ecb907d-3abc-347b-8865-e3c53bf48645","Camping de L'Amitié","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/1eefab32-4a9e-3c39-82d0-50f8be5ff558","La mini tribu de Beauval","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/1efa0dbe-574b-3367-9bfe-89c6a154bbb3","Hôtel Bellevue","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/1f26ad2b-6d53-358f-90cd-2d0803f5d1de","Le Cheval Rouge","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/1f32eb35-5129-31c6-be9a-f9587f33aa2e","Le Crêpiot","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/1f3dae94-ada6-32ef-8c13-bb726b2501af","Poterie en folie","sport","PlaceOfInterest;SportsAndLeisurePlace","IntroductionCourse;Practice;Product",""
"15/1f617bac-d940-3e92-b944-a58a89dbe266","Le Mercator","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/1f803b05-34f5-38b0-ab63-c840b00b3e5d","Cave des Producteurs de Vouvray","act","BusinessPlace;PlaceOfInterest","",""
"15/1f99f41b-4310-3085-bee9-af0d22896e00","La maison Joséphine","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/1fa68336-c122-304d-957c-1070720fe9cf","Domaine de la Croix Mélier","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/1fdb6f21-8314-331c-8f71-792e9ea02a5d","Domaine de Candé","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/2101506f-0f22-30c9-a24d-66c23c68c384","Maison Renaissance","act","CulturalSite;PlaceOfInterest;RemarkableBuilding","","Renaissance"
"15/210f58db-9ea9-3b22-8bef-e245e1b8e1b9","Manoir de Clairbois","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/21280bfd-7567-3efb-8296-c44157582558","L'Atelier du Coudray","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/21481d94-81c3-32e1-9ebf-5f67da4abc32","Le Malu","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/215ef3e4-0709-3498-a6c6-dbfb6c03c5c7","Relais le Loir à Vélo","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/219ab5d1-89e0-3ce6-a286-93162809691d","Hôtel B&B Tours sud","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/21e7a4cb-e6a7-36aa-b46f-55505f8650f7","Vignoble EARL Jean-François Roy","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/2207eaa0-02f4-3241-b2c0-0c948214dc01","Le Gourmet Tours","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/221dc28c-6548-3a36-890f-fb67caa03f6b","Les Troglos de Beaulieu","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/2224c427-f5f9-3396-8d28-c27e2a672f36","Le Monarque","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/2227e643-0518-38f2-a035-fc969c43b297","La Coterie de Trôo","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/223796c3-b2fb-3ae6-a13d-c6a75daa67a4","Camping Onlycamp Tours Val de Loire St Avertin","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/22667dc2-34cd-3834-b0bb-d453f77f942a","La Maison des Parapluies","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/226a1dff-1294-301a-a9f2-7f5c22ed9c1b","Plan d'eau du Bois-Vigneau","nature","NaturalHeritage;PlaceOfInterest","",""
"15/227b2ba5-b1b9-3f23-9e37-a9ab0760d243","La maison saint-aignan","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/22846efb-4bc5-35f4-a60b-69a8f6061f2e","Restaurant Le Clos des Sureaux","Resto","FarmhouseInn;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/229051be-3e3a-33e6-8f80-678b51592322","Location de vélos - Sport Passion 41","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;Product;Rental",""
"15/22dab184-3487-3b97-b0fd-d01c94636daf","L'Or d'Anesses","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/22fce1c7-64f8-3712-9f2d-c8f444db7bea","Domaine Vigneau-Chevreau","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/230ae374-c6d9-3df0-a502-430d93a89fb0","Le Denis Papin","Resto","BrasserieOrTavern;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/2316b1e7-e676-33eb-87f4-f62b9253e481","Les gîtes de Joséphine - le Gîte Chambord","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/2344123a-1738-3d55-a858-430d65dd9af9","La Courte-Echelle","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/2347c2af-1066-3020-b68d-44681de96b75","Hôtel Le Clos d'Amboise","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/234eea2a-8ae0-3887-b7c4-8a7db6df3ea3","Hôtel Mercure Tours Nord","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/235b81f2-7987-3761-a34a-1d95ba38ea9c","Centre d'hébergement Notre Dame la Riche","act","Accommodation;CollectiveAccommodation;HolidayCentre;PlaceOfInterest","",""
"15/2362e7cf-2509-3b0f-98a6-fe4d33d15eef","Office de Tourisme Azay-Chinon Val de Loire Tourisme, Bureau d’accueil de Sainte-Maure-de-Touraine","act","LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/23818fd1-0e8b-3df4-9f95-4df10bae1da1","Parc et vestiges du Château de Vendôme","castle","ArcheologicalSite;Castle;CulturalSite;ParkAndGarden;PlaceOfInterest;RemarkableBuilding;Ruins","","Médiéval"
"15/238d713d-76c8-355e-8c7e-dbd53d3dc406","ARTIS'AMES","sport","PlaceOfInterest;SportsAndLeisurePlace","MultiActivity;Practice;Product",""
"15/23c6fbb0-4ad7-3dd5-b971-481f6c294d31","Villa Bellagio Blois","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/23c986e2-2cfa-37fb-98af-eaefb08f1f49","Le cottage - Chez Flo & Marc","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/240479e9-4cb0-39d0-9d58-7ccf74de3591","Art Montgolfières","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/241bd2a5-4a54-374d-80d3-d8b172b7d705","La Buissonnière","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/24657738-2b41-3b85-a595-baad43a52f6b","Les flaveurs de la terre","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/249dd101-8115-34c4-8457-e3c1af66868b","The Originals Blois sud Ikar","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/24ab84d0-6524-3cb0-b315-b55d83271616","Restaurant la Guinguette de Lulu parc","bar","BistroOrWineBar;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/24b255c9-93f1-3914-89b1-70d14e8776aa","Visite guidée de la ville de Montrichard","church","Bridge;Church;CityHeritage;CulturalSite;DefenceSite;Dungeon;IndustrialSite;PlaceOfInterest;ReligiousSite;RemarkableBuilding;TechnicalHeritage","","Médiéval;Renaissance;Roman"
"15/24b49461-1972-3a6c-bedd-8e8872d0c18c","Office de Tourisme de Vendôme","act","IncomingTravelAgency;LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/25621514-2370-3ea0-9cc3-1c88b524a536","Eglise Sainte Eulalie","church","Church;CulturalSite;PlaceOfInterest;ReligiousSite","",""
"15/2598e945-6cb0-306b-a7ca-92397f5a4b31","La Toue Cabanée La Cabiche","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/25cb7b93-8a86-3460-9238-316531f7bd24","Vol en ULM - AéroZach","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;FirstPractice;MultiActivity;Practice;Product",""
"15/25dfb3f3-9f44-3503-86a5-32ccff21e346","Canoe-kayak club de tours","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;EquipmentRental;FreePractice;IntroductionCourse;Practice;Product;Rental",""
"15/25fea37c-94bf-3d83-a8bd-aa3f426fca85","La Métairie des Bois","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/260c3fc8-b522-37b9-b612-3641d889727d","Gîte d'étape de la Métairie","act","Accommodation;CollectiveAccommodation;GroupLodging;HolidayCentre;PlaceOfInterest;StopOverOrGroupLodge","",""
"15/262b7344-b0e5-3214-b9ac-9e2ab9f0dbaf","Plan d'eau d'Ouchamps","nature","NaturalHeritage;PlaceOfInterest","",""
"15/263a6e70-43b3-3d5d-b1c8-aa1d8506d2dc","Château de Monteaux","castle","Castle;CulturalSite;PlaceOfInterest;RemarkableBuilding","",""
"15/265a5c85-3d77-33fc-b075-c0c05569ea95","Villa Alecya","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/2679335a-b7fa-31fc-b41f-7ee6548aff62","Château et Jardins de Villandry","castle","Castle;CulturalSite;ParkAndGarden;PlaceOfInterest;RemarkableBuilding","",""
"15/26ad7396-bed0-3968-8aad-6346be0d4ba1","Fromagerie Groussin","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/26f70f3c-4b40-34d0-b727-04b9e1ee06ed","Les Verdelets","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/2759efdc-d062-3f4b-8abc-993c83c84888","Le Doux Jardin","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/275e8fbc-331a-3482-b25f-8f939ee18acf","Le Médicis - Restaurant","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/27e3b16c-7ee8-39b6-822d-159f1ccaa5ac","Ferme Auberge de la Lionnière","Resto","FarmhouseInn;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/283ec4a9-51eb-3ff8-94af-4b33b8b3a803","Aérocom Montgolfière","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
